,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
5720,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30bcf3c1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5727,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b78a709""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
5738,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a3c96e3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
5756,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75459c75""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
5795,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@183e8023""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5803,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@183e8023""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
5818,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45efc20d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
5828,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e5499cc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
5839,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e5499cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5866,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42e3ede4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
5869,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@63b1d4fa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
5872,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@201b6b6f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5882,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@63b1d4fa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5887,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fc0cc3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
5893,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10c626be""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
5911,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25e2a451""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5924,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1698ee84""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5926,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1698ee84""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
5932,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25e2a451""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
5934,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@328cf0e1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
5942,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10c626be""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5960,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4febb875""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
5970,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4febb875""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
5986,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@788fcafb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6006,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2262b621""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6008,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f667fe""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6038,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e928e2f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6048,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e928e2f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6055,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53d1b9b3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6057,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c209437""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6077,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@163d04ff""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6099,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cae1042""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6113,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57eda880""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6127,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b5825fa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6136,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34997338""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6138,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57eda880""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6153,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62f4ff3b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6155,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1698fc68""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6157,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@207b8649""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6178,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1698fc68""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6194,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4504d271""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6196,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65b3a85a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6206,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@207b8649""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6227,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58c34bb3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6232,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62163b39""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6252,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58c34bb3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6263,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56a4479a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
6269,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26425897""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6270,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73163d48""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6271,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26425897""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6273,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20a8a64e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6280,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@674658f7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6285,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52045dbe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6290,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@674658f7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6347,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c8eee0f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6368,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@565b064f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6385,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57fd91c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6387,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6cfcd46d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
6390,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@16746061""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6395,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@16746061""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6402,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57fd91c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
6431,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75f65e45""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6436,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a891c97""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6451,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a5bd950""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6476,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a891c97""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6481,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6eeade6c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6491,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7756c3cd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6494,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d18aa28""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6496,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2bd2b28e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6501,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2313052e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6514,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d18aa28""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6525,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7756c3cd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6530,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75390459""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
6545,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60a2630a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6546,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40cb698e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6547,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60a2630a""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6549,"isEmpty == ""false""","peek == ""10""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6566,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29df4d43""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6568,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5dd91bca""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
6590,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5dd91bca""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6607,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60641ec8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6614,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3382f8ae""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6618,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60641ec8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
6642,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc6de5b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
6676,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c398c80""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6679,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c398c80""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6699,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fb9c7aa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6701,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@607fbe09""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
6705,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21baa903""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6710,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21baa903""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6722,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25b2cfcb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6730,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25b2cfcb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6737,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72758afa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
6747,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72758afa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6756,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4da602fc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6757,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a8d39c4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6767,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cbf6e72""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
6777,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cbf6e72""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6784,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6aecbb8d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
6800,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1af146""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
6808,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b20ca2b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
