,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
26767,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@388b401d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
26771,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5eb97ced""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26773,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68ba310d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26781,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@153f66e7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26802,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@682bd3c4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26804,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f2e4acf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26808,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@8c46918""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26811,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@226b143b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26812,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f2e4acf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26813,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@226b143b""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26814,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24097e9b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26837,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@353efdbf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26839,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@353efdbf""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26853,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@af78c87""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26854,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a55a6e8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26858,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4af46df3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26860,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@773dab28""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26866,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4158debd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26868,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4158debd""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26873,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ecfcbc9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26875,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55cff952""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26876,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@660591fb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26883,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fc07784""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
26884,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55cff952""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26888,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1965539b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26901,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@529cfee5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26902,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@319854f0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26908,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ca0863b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26911,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@393881f0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
26917,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@748fe51d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26919,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@748fe51d""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26928,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@415156bf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26935,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a022576""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26936,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dbd803f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26946,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31ddd4a4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26948,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a5f7e7c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26972,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e48e859""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26979,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dbd803f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26982,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b22b970""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26989,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22d1886d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26991,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7df60067""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
27001,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cbb3d3b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27003,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cbb3d3b""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27017,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55b8dbda""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
27025,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3766c667""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27027,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b569985""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27059,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@773c0293""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27061,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@773c0293""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27065,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@444548a0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27080,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20ed3303""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
27081,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a627c80""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27088,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67001148""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27092,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49aa766b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27094,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65004ff6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27098,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ecfbe91""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27105,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4cafa9aa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
27108,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67001148""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27116,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4cafa9aa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27122,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@562c877a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27127,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@963176""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27129,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@963176""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27140,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3adbe50f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27142,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3adbe50f""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27147,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@989da1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27154,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73a00e09""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27156,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26dcd8c0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27164,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@66e889df""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
27169,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d23015c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27180,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64030b91""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27191,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2032e725""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27193,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2032e725""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27195,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@383f1975""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
27197,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@66e889df""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
27204,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31cb96e1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27206,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3eed0f5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
27208,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3eed0f5""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27211,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@441cc260""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27218,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67dba613""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27222,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57540fd0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27227,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57540fd0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27233,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5cf8edcf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27240,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58cec85b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27242,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1542af63""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27256,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@629f066f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27258,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1542af63""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
27273,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15923407""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27284,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30331109""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27289,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74fe5966""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27291,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74fe5966""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27296,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2571066a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
27297,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4fe875be""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27299,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4fe875be""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27315,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25d3cfc8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27323,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bde1f3a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27329,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40ee0a22""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
27335,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c27d39d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27342,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a9486c0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
27354,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@677b8e13""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
