,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
20260,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45905bff""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20266,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b6b1987""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
20268,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31aa3ca5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20277,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a2c13a8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20295,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72ea6193""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20306,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a4ca3f6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20308,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c42d2b7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20320,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@625abb97""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20322,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@aeab9a1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
20333,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b1f29fa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20354,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11981797""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20380,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6bea52d4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20409,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4351c8c3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20416,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4351c8c3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20418,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@278bb07e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20421,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3381b4fc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20440,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5644dc81""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20459,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@246f8b8b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
20466,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c153b9e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20468,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@758a34ce""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
20470,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ec3394b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
20471,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@bff34c6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20482,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a7686a7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20502,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4409e975""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20524,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1522d8a0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
20549,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@312ab28e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
20554,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f001896""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20565,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d0d6318""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20573,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62f68dff""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20576,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13f17eb4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20596,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f001896""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20601,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@463b4ac8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20606,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4bc28c33""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20615,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@765f05af""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20642,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@18cebaa5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
20647,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31e4bb20""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20659,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f6e28bc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20666,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c098bb3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20688,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1951b871""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20693,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33aeca0b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20694,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e98770d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20695,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33aeca0b""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20700,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43aaf813""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20711,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4ba302e0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20720,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57ac5227""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20722,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e98770d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
20725,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c18016b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20729,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ae67cad""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20750,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@793138bd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20759,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c989952""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20770,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@784b990c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20783,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e14c16d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20805,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@784b990c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20819,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d1659ea""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20840,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25bc0606""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20850,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d3ba765""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20853,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d1659ea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20855,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d1659ea""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20875,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c8504fd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20882,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42f33b5d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20904,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b7e96a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20906,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4bd1f8dd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20911,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f07b12c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20923,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7096b474""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20925,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7096b474""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20934,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6475472c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
20938,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4bd1f8dd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
20974,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2eced48b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
20976,"isEmpty == ""false""","peek == ""10.0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
20992,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47c4ecdc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21014,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47c4ecdc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21032,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14d14731""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21059,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4795ded0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21083,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@32811494""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21088,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53dacd14""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
21121,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73dce0e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21124,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ce97ee5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21126,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a85c92""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21136,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@32c8e539""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21142,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a85c92""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21160,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c4748bf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21162,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c4748bf""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21168,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bb6ab3a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21176,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fe7c640""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21249,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19553973""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21266,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47a86fbb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21278,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f478a81""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
21281,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c3146bc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21290,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56c698e3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21315,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@696f0212""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21321,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@696f0212""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21323,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e70a728""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21335,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b7838a9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21342,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5733f295""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21351,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@435fb7b5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
21353,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a11eb84""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21360,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e858e0a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21386,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@85e6769""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
21390,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c530d1e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
21407,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@85e6769""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
21412,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c25e6c4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
