,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
31386,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a23a01d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31407,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ca320ab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31412,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7674a051""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31417,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e53135d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31423,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a7704c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31435,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ca320ab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31441,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6754ef00""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31451,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@50d68830""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31454,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7674a051""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31465,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79f227a9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31469,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e53135d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31478,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cefc4b3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31483,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b27cc70""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31493,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bb9efbc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31500,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1deb2c43""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31501,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bb9efbc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31502,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1deb2c43""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31503,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cefc4b3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
31530,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bdaa23d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31537,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f6a7463""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31539,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bdaa23d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31551,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f6a7463""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31561,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a2f016d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31567,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ad394e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31568,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6058e535""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31569,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ad394e6""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31570,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42deb43a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
31575,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6058e535""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31589,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a2f016d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31620,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42deb43a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31628,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a38ba58""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31635,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3aaf4f07""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31636,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5cbf9e9f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31637,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3aaf4f07""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31638,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@18e8473e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
31646,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5cbf9e9f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31666,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6831d8fd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31668,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b85300e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31680,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27dc79f7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31689,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51b01960""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31702,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b85300e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31710,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74d7184a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31713,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74d7184a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31740,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3abd581e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31746,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24855019""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31755,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@610db97e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31780,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f0628de""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31789,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24855019""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31791,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d4d8fcf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31793,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@610db97e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31807,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bd69e82""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31815,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c22a348""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31823,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bd69e82""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31829,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3fabf088""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31836,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e392345""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31837,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12f3afb5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31844,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e392345""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31855,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e392345""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31874,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4ced35ed""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31889,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10b3df93""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31900,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f2049b6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31917,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33a2499c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
31920,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33c2bd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31927,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e72dba7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31940,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1dfd5f51""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31954,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c321bdb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
31968,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ea27e34""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31985,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3704122f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
31992,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60afd40d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32012,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3153ddfc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32019,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@28a2a3e7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32033,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3153ddfc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32039,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7577b641""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32073,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@182b435b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32082,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@160c3ec1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32087,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@751e664e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32107,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@475b7792""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32108,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@751e664e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32109,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@475b7792""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32111,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d0402b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32120,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47d93e0d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32124,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d0402b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32126,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fa7ae9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32131,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47d93e0d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32134,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29d2d081""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32154,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29d2d081""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32167,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a7b503d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32174,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58783f6c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32177,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a7b503d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32195,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58783f6c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32200,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a7b503d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32206,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40e4ea87""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32219,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bdf6bb7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
32226,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bc53649""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32246,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62c5bbdc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32247,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bdf6bb7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32248,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bc53649""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32249,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bdf6bb7""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
32259,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@88d6f9b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
32264,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@512d92b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
