,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
26129,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27ace0b1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26132,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75769ab0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26137,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6869a3b3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26140,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6009bea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26147,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bc6d27a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26150,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bc6d27a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26154,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6009bea""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26156,"isEmpty == ""false""","peek == ""0.0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26163,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4aaae508""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26165,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@664e5dee""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
26175,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6869a3b3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
26179,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11ebb1b6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26185,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@164a62bf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26192,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@aaee2a2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26205,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c447c76""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26212,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6107165""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26216,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d5b5fa7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26222,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d5b5fa7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
26230,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a32fb6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26232,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a32fb6""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26237,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5533dc72""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26239,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64fc097e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26249,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1640c151""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26254,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6107165""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26256,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f3021cb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26259,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a891add""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26265,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5176d279""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26275,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41bf79da""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26279,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@373f7450""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26287,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74aa9c72""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26296,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c768ada""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26302,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74aa9c72""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
26309,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b7c4456""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26311,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c1fca2a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
26318,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c1fca2a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26328,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@387bf2d9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26331,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74aa9c72""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26337,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d74bac4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26339,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c20aab9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
26343,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ff90645""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26347,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74aa9c72""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26348,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c20aab9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26355,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d74bac4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
26362,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e48bf9a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26365,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a5c2626""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26367,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a5c2626""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26376,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e48bf9a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26381,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fb33394""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26386,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@396e6d9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26389,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75308740""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26392,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@499683c4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26394,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@499683c4""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26398,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5acc9fdf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26402,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4efc25fc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26408,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5acc9fdf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
26415,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ee3d262""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26417,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@396e6d9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
26420,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5acc9fdf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26426,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@396e6d9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26429,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25da615a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26432,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@76c387f9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26435,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3874b815""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26438,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45f421c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26441,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d7835a8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26446,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36b310aa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26450,"isEmpty == ""false""","peek == ""a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26453,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45f421c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
26460,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e736350""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26463,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fba386c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26466,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@736048ed""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26480,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1976f537""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26499,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@95bb2a2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26502,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@173f73e7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26505,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e23c180""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26517,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43a51d00""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26534,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@363a3d15""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26540,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@783115d9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26545,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3402b4c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26546,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@95bb2a2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26548,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@95bb2a2""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26551,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47b179d7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26555,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@39008c9f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26560,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@162b3d47""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26563,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@46d567cb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26571,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6940f685""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26574,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1816e24a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26576,"isEmpty == ""false""","peek == ""false""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
26580,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bae64d0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26590,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a33b4e3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26594,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d6ee47""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26596,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a33b4e3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
26599,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30a7c98f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26601,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30a7c98f""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26605,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c6da8bb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26608,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36361ddb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26609,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@8b91134""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26615,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a33b4e3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26628,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41fed14f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
26634,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41fed14f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
26640,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34fe326d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
